handle,name,description,friends_count,followers_count,status,isDem
CoryBooker,Cory Booker,"U.S. Senator from New Jersey. Most tweets (and typos) are mine, some are my team’s. He/him.",5000,5000,.@GovMurphy is a fighter and I know this is one he will win. Wishing him a speedy recovery. My thoughts are with hi… https://t.co/bvLT6D0syW,1
CoryBooker,Cory Booker,"U.S. Senator from New Jersey. Most tweets (and typos) are mine, some are my team’s. He/him.",5000,5000,"RT @votolatino: On Friday night, by a 5–4 vote, SCOTUS allowed Trump’s wealth test for immigrants to take effect in Illinois.

Justice Soto…",1
CoryBooker,Cory Booker,"U.S. Senator from New Jersey. Most tweets (and typos) are mine, some are my team’s. He/him.",5000,5000,"RT @keithboykin: Justice Sotomayor is warning us.

If Trump wins, the Supreme Court and the federal bench will be lost for decades.

And al…",1
CoryBooker,Cory Booker,"U.S. Senator from New Jersey. Most tweets (and typos) are mine, some are my team’s. He/him.",5000,5000,"RT @ChrisEvans: Objectivity is the supreme court’s bedrock. Without that, it ceases to be the firebreak in a functioning democracy.  Regard…",1
CoryBooker,Cory Booker,"U.S. Senator from New Jersey. Most tweets (and typos) are mine, some are my team’s. He/him.",5000,5000,"Celebrating my personal hero, who I feel so grateful to have as a colleague and a friend. Thank you Congressman Joh… https://t.co/TSGGLEz2z9",1
CoryBooker,Cory Booker,"U.S. Senator from New Jersey. Most tweets (and typos) are mine, some are my team’s. He/him.",5000,5000,"Jalaiah—I see you, I love you. This is awesome! https://t.co/Y0dp1lpQ6Q",1
CoryBooker,Cory Booker,"U.S. Senator from New Jersey. Most tweets (and typos) are mine, some are my team’s. He/him.",5000,5000,"RT @TinaSmithMN: .@DonaldJTrumpJr, renowned anti-nepotism activist, is doing a fundraiser for my opponent.

You can join our team, no relat…",1
CoryBooker,Cory Booker,"U.S. Senator from New Jersey. Most tweets (and typos) are mine, some are my team’s. He/him.",5000,5000,"Two years after the horrific Parkland shooting, my heart still breaks. And every day in America gun violence trauma… https://t.co/0VyxlYxhVU",1
CoryBooker,Cory Booker,"U.S. Senator from New Jersey. Most tweets (and typos) are mine, some are my team’s. He/him.",5000,5000,"I met so many amazing Iowans during my campaign. @marksmithiowa is a man of integrity and honesty, and I look forwa… https://t.co/zhhgDkHLR7",1
CoryBooker,Cory Booker,"U.S. Senator from New Jersey. Most tweets (and typos) are mine, some are my team’s. He/him.",5000,5000,"You have always been my brother @DevalPatrick, and your willingness to sacrifice in this campaign has yet again dem… https://t.co/fZtxFTML4M",1
CoryBooker,Cory Booker,"U.S. Senator from New Jersey. Most tweets (and typos) are mine, some are my team’s. He/him.",5000,5000,“We have a system of justice in this country that treats you much better if you're rich and guilty than if you're p… https://t.co/ZSZVigbvvr,1
CoryBooker,Cory Booker,"U.S. Senator from New Jersey. Most tweets (and typos) are mine, some are my team’s. He/him.",5000,5000,"To put it simply, @MichaelBennet is one of the most impressive leaders I have ever worked with. This nation needs h… https://t.co/pOBGBq87HL",1
CoryBooker,Cory Booker,"U.S. Senator from New Jersey. Most tweets (and typos) are mine, some are my team’s. He/him.",5000,5000,"One of my most unexpected pleasures of the 2020 campaign was getting to know you better, @AndrewYang. Your campaign… https://t.co/Ui4pSWR5C2",1
CoryBooker,Cory Booker,"U.S. Senator from New Jersey. Most tweets (and typos) are mine, some are my team’s. He/him.",5000,5000,“I am no longer accepting the things I cannot change. I am changing the things I cannot accept.” ―Angela Davis… https://t.co/xkRonTqXFs,1
CoryBooker,Cory Booker,"U.S. Senator from New Jersey. Most tweets (and typos) are mine, some are my team’s. He/him.",5000,5000,I am proud to have introduced #TheCROWNAct in Congress and to support students like Deandre. Thank you for telling their story.,1
CoryBooker,Cory Booker,"U.S. Senator from New Jersey. Most tweets (and typos) are mine, some are my team’s. He/him.",5000,5000,Congratulations! What an important message. The beauty of black hair should always be celebrated. https://t.co/sC1QQvJnIe,1
CoryBooker,Cory Booker,"U.S. Senator from New Jersey. Most tweets (and typos) are mine, some are my team’s. He/him.",5000,5000,At least one of us won...congratulations @marshallcurry!! https://t.co/r01CEbQCA2,1
CoryBooker,Cory Booker,"U.S. Senator from New Jersey. Most tweets (and typos) are mine, some are my team’s. He/him.",5000,5000,RT @WithMyWo: I did not like the question Gayle posed to Lisa Leslie at all but the reaction has been wild. Ta-Nehisi Coates never misses.…,1
CoryBooker,Cory Booker,"U.S. Senator from New Jersey. Most tweets (and typos) are mine, some are my team’s. He/him.",5000,5000,RT @evening_son: Ta-Nehisi Coates on Gayle. He has the right words for everything. https://t.co/3Nj0tWyHOR,1
CoryBooker,Cory Booker,"U.S. Senator from New Jersey. Most tweets (and typos) are mine, some are my team’s. He/him.",5000,5000,"Gayle, you are grace, honor, decency and professionalism embodied. You are one of the best there is at what you do.",1
SenatorTomUdall,Tom Udall,United States Senator from New Mexico.,340,5000,https://t.co/hapGLDW4WA,1
SenatorTomUdall,Tom Udall,United States Senator from New Mexico.,340,5000,"This is why @ChuckGrassley and I are introducing a bipartisan, common sense bill to modernize our oil and gas leasi… https://t.co/TvowL5lZ6W",1
SenatorTomUdall,Tom Udall,United States Senator from New Mexico.,340,5000,"Public lands belong to the people, so they should get a fair share from the companies profiting from their natural… https://t.co/5BrA3H1PuE",1
SenatorTomUdall,Tom Udall,United States Senator from New Mexico.,340,5000,"It’s shocking that President Trump proposes cutting vital CDC funding in the face of the coronavirus, a global heal… https://t.co/xI27Ig9zW9",1
SenatorTomUdall,Tom Udall,United States Senator from New Mexico.,340,5000,"I also met with senior citizens in Raton, who welcomed me in and talked about the issues important to them and thei… https://t.co/ocan6NB7W4",1
SenatorTomUdall,Tom Udall,United States Senator from New Mexico.,340,5000,"I'm always grateful to spend time with New Mexicans who are bettering their communities. Last week, I met with vete… https://t.co/Bc8oagkSGm",1
SenatorTomUdall,Tom Udall,United States Senator from New Mexico.,340,5000,This is hopeful news coming from Afghanistan. Now it’s time for us to vote on our bipartisan AFGHAN Service Act and… https://t.co/cliIGIu1Ft,1
SenatorTomUdall,Tom Udall,United States Senator from New Mexico.,340,5000,Great to meet with some of our NM cadets at the @AF_Academy this week! They represent some of the best and the brig… https://t.co/c8hQVnexFR,1
SenatorTomUdall,Tom Udall,United States Senator from New Mexico.,340,5000,"Proud to announce that NM communities will receive nearly $2 million in grants for rural airports, which are links… https://t.co/j5miEAaBs8",1
SenatorTomUdall,Tom Udall,United States Senator from New Mexico.,340,5000,RT @latimes: Op-Ed: More than 90% of U.S. plastic waste is never recycled. Here's how we can change that https://t.co/5olsj4zXc6 (via @lati…,1
SenatorTomUdall,Tom Udall,United States Senator from New Mexico.,340,5000,"Big corporations are producing mountains of plastic waste that cannot be recycled. They profit, then you have to de… https://t.co/duZFXJXIBD",1
SenatorTomUdall,Tom Udall,United States Senator from New Mexico.,340,5000,I'm looking forward to speaking at @ColoradoCollege @RockiesProject today on a forward-looking vision for tackling… https://t.co/obETpg2wH0,1
SenatorTomUdall,Tom Udall,United States Senator from New Mexico.,340,5000,"Public support for climate action and conservation is as strong as ever.
 
A movement is growing: Westerners of all… https://t.co/fpDDZ9t2HT",1
SenatorTomUdall,Tom Udall,United States Senator from New Mexico.,340,5000,Investing in early childhood education is an investment in the future of our children &amp; the future of our state. I'… https://t.co/23S7PhIpV7,1
SenatorTomUdall,Tom Udall,United States Senator from New Mexico.,340,5000,The 1872 Mining Law is a sweetheart deal for big mining companies—and most are foreign-owned. They mine for free on… https://t.co/reNWtNi6ed,1
SenatorTomUdall,Tom Udall,United States Senator from New Mexico.,340,5000,"Two years ago today, 17 people died in the Parkland shooting, and yet we are still fighting to get Congress out of… https://t.co/99aDuL0ymY",1
SenatorTomUdall,Tom Udall,United States Senator from New Mexico.,340,5000,"Students, do you want to get firsthand experience in the day-to-day operations of a Senate office? My D.C. &amp; New Me… https://t.co/O4e4noQZ79",1
SenatorTomUdall,Tom Udall,United States Senator from New Mexico.,340,5000,"For too long, the burden of fixing plastic pollution has been put on everyday people. I say we hold the companies t… https://t.co/JTiRWzjLwQ",1
SenatorTomUdall,Tom Udall,United States Senator from New Mexico.,340,5000,"RT @SenateDems: With Senator Kaine’s War Powers Resolution now passed:

The Senate just sent a clear message saying we do not want Presiden…",1
SenatorTomUdall,Tom Udall,United States Senator from New Mexico.,340,5000,"Today the Senate stood up for the Constitution, and stood with the American people. We passed a bipartisan resoluti… https://t.co/GvizS2lgDw",1
MartinHeinrich,Martin Heinrich,United States Senator from New Mexico,582,5000,"This is utterly false.

The Trump administration is completely disorganized and unprepared for the coronavirus.

https://t.co/JjcUscuTYb",1
MartinHeinrich,Martin Heinrich,United States Senator from New Mexico,582,5000,"I was disappointed to see funding for LWCF cut to nearly nothing. It's our most successful conservation program, an… https://t.co/0GXqoW4YHP",1
MartinHeinrich,Martin Heinrich,United States Senator from New Mexico,582,5000,"RT @RepDebHaaland: .@SenatorTomUdall, @MartinHeinrich &amp; I are working to improve internet access for Native American communities. https://t…",1
MartinHeinrich,Martin Heinrich,United States Senator from New Mexico,582,5000,President Trump spent 3 years tearing down our public health infrastructure. A last-minute infusion of cash will no… https://t.co/i8zPyUVcIJ,1
MartinHeinrich,Martin Heinrich,United States Senator from New Mexico,582,5000,WATCH: The Trump admin is attempting to zero out funding for US Forest Service programs that restore/protect our fo… https://t.co/15Ga319jru,1
MartinHeinrich,Martin Heinrich,United States Senator from New Mexico,582,5000,The #PublicCharge rule is a discriminatory policy driven by senior White House adviser and documented white nationa… https://t.co/GNi2yBdTGp,1
MartinHeinrich,Martin Heinrich,United States Senator from New Mexico,582,5000,"I joined students from Mescalero Apache School for a tour of their Aquaponics Garden, designed to help address food… https://t.co/8lVkZ7pWfB",1
MartinHeinrich,Martin Heinrich,United States Senator from New Mexico,582,5000,This is an incredible economic opportunity for Roswell Air Center to expand its services to Denver International Ai… https://t.co/r5gzkyc0EE,1
MartinHeinrich,Martin Heinrich,United States Senator from New Mexico,582,5000,RT @AlgernonWrites: U.S. Sen. Martin Heinrich boosts younger voices on climate change in Las Cruces visit. #LasCrucesNews #ClimateChange  h…,1
MartinHeinrich,Martin Heinrich,United States Senator from New Mexico,582,5000,Thanks to the students of University Hills Elementary School for joining me on a hike through #OMDP's Dripping Spri… https://t.co/ESRYtVbmx6,1
MartinHeinrich,Martin Heinrich,United States Senator from New Mexico,582,5000,"RT @susanmbryanNM: Thinning, prescribed fires and other work aimed at reducing #wildfire risks has the potential to create jobs and infuse…",1
MartinHeinrich,Martin Heinrich,United States Senator from New Mexico,582,5000,"New Mexico's economy greatly benefits from a strong trading partnership with Mexico, and I'm committed to securing… https://t.co/CTEB3boWkW",1
MartinHeinrich,Martin Heinrich,United States Senator from New Mexico,582,5000,I met with members of the business community in Santa Teresa today. Santa Teresa’s port of entry became the 4th lar… https://t.co/UWzL2K3COi,1
MartinHeinrich,Martin Heinrich,United States Senator from New Mexico,582,5000,"The Youth Climate Change Challenge is now open for students across southern New Mexico! 
 
I’m inviting students of… https://t.co/GApVIVmAAH",1
MartinHeinrich,Martin Heinrich,United States Senator from New Mexico,582,5000,"Working families pay into social security all year long, shouldn’t the rich?

https://t.co/24yankAyyJ",1
MartinHeinrich,Martin Heinrich,United States Senator from New Mexico,582,5000,"You know what they say... (Jail)birds of a feather flock together.

https://t.co/K5GEKHB5WP",1
MartinHeinrich,Martin Heinrich,United States Senator from New Mexico,582,5000,I congratulate Dr. Taylor on her ever-growing achievements and look forward to continue supporting Sandia’s efforts… https://t.co/6y4xBq6eYp,1
MartinHeinrich,Martin Heinrich,United States Senator from New Mexico,582,5000,"Dr. Taylor is among the first Jill Hruby Fellows at @SandiaLabs, a fellowship designed to encourage women to consid… https://t.co/MvCSX6Tc2U",1
MartinHeinrich,Martin Heinrich,United States Senator from New Mexico,582,5000,"As a former engineer, I enjoyed ”nerding out” with Dr. Mercedes Taylor at @SandiaLabs, learning about her research… https://t.co/x87UQVqkYU",1
MartinHeinrich,Martin Heinrich,United States Senator from New Mexico,582,5000,"Trump spends billions of your tax dollars on a wall that is defeated with $6 of rebar. Brilliant.

https://t.co/t2fp3nZneZ",1
SenSchumer,Chuck Schumer,Official account of Senator Chuck Schumer - New York’s Senator RT≠endorsement,5000,5000,"CDC is warning it's not a question of if but when and how many people in America will have severe illness.

But Kud… https://t.co/QsxjNMndOH",1
